"","variable","activity","subject","average"
"3488","fBodyAccMag-meanFreq","STANDING",8,0.110646845581481
"3489","fBodyAccMag-meanFreq","STANDING",9,0.0235738706622222
"3490","fBodyAccMag-meanFreq","STANDING",10,0.0902454673818182
"3491","fBodyAccMag-meanFreq","STANDING",11,0.233078227234043
"3492","fBodyAccMag-meanFreq","STANDING",12,0.0468988697540984
"3493","fBodyAccMag-meanFreq","STANDING",13,0.0936059842982456
"3494","fBodyAccMag-meanFreq","STANDING",14,-0.0374702781666667
"3495","fBodyAccMag-meanFreq","STANDING",15,0.0328961071132075
"3496","fBodyAccMag-meanFreq","STANDING",16,0.0924921398371795
"3497","fBodyAccMag-meanFreq","STANDING",17,0.119058407512821
"3498","fBodyAccMag-meanFreq","STANDING",18,0.0447928488520548
"3499","fBodyAccMag-meanFreq","STANDING",19,0.00178112668493151
"3500","fBodyAccMag-meanFreq","STANDING",20,-0.0784367685864384
"3501","fBodyAccMag-meanFreq","STANDING",21,0.0947666458898876
"3502","fBodyAccMag-meanFreq","STANDING",22,-0.0729359541825397
"3503","fBodyAccMag-meanFreq","STANDING",23,0.0611889890617647
"3504","fBodyAccMag-meanFreq","STANDING",24,-0.0499986378695652
"3505","fBodyAccMag-meanFreq","STANDING",25,0.153959874551081
"3506","fBodyAccMag-meanFreq","STANDING",26,0.0663748187851351
"3507","fBodyAccMag-meanFreq","STANDING",27,0.17782530310375
"3508","fBodyAccMag-meanFreq","STANDING",28,-0.0886594278246835
"3509","fBodyAccMag-meanFreq","STANDING",29,0.179958311861538
"3510","fBodyAccMag-meanFreq","STANDING",30,-0.111500209335424
"3511","fBodyAccMag-meanFreq","WALKING",1,0.1906437244
"3512","fBodyAccMag-meanFreq","WALKING",2,0.393206208305085
"3513","fBodyAccMag-meanFreq","WALKING",3,0.113494312836207
"3514","fBodyAccMag-meanFreq","WALKING",4,0.382096409966667
"3515","fBodyAccMag-meanFreq","WALKING",5,0.149852522225
"3516","fBodyAccMag-meanFreq","WALKING",6,0.20009036395614
"3517","fBodyAccMag-meanFreq","WALKING",7,0.172997883545614
"3518","fBodyAccMag-meanFreq","WALKING",8,0.204080887916667
"3519","fBodyAccMag-meanFreq","WALKING",9,0.161672988528846
"3520","fBodyAccMag-meanFreq","WALKING",10,0.179599864783019
"3521","fBodyAccMag-meanFreq","WALKING",11,0.0935818048854746
"3522","fBodyAccMag-meanFreq","WALKING",12,0.25226775306
"3523","fBodyAccMag-meanFreq","WALKING",13,0.253532325631579
"3524","fBodyAccMag-meanFreq","WALKING",14,-0.0368327907423729
"3525","fBodyAccMag-meanFreq","WALKING",15,0.0782256056231481
"3526","fBodyAccMag-meanFreq","WALKING",16,0.175600477686275
"3527","fBodyAccMag-meanFreq","WALKING",17,0.174349227754098
"3528","fBodyAccMag-meanFreq","WALKING",18,0.131646853132143
"3529","fBodyAccMag-meanFreq","WALKING",19,0.307394950576923
"3530","fBodyAccMag-meanFreq","WALKING",20,0.291882701372549
"3531","fBodyAccMag-meanFreq","WALKING",21,0.232789920596154
"3532","fBodyAccMag-meanFreq","WALKING",22,0.368620829130435
"3533","fBodyAccMag-meanFreq","WALKING",23,0.281811709254237
"3534","fBodyAccMag-meanFreq","WALKING",24,0.153588267505862
"3535","fBodyAccMag-meanFreq","WALKING",25,0.0526493104482432
"3536","fBodyAccMag-meanFreq","WALKING",26,0.174398099661017
"3537","fBodyAccMag-meanFreq","WALKING",27,0.243535983807018
"3538","fBodyAccMag-meanFreq","WALKING",28,0.107450069401852
"3539","fBodyAccMag-meanFreq","WALKING",29,0.0998266557713208
"3540","fBodyAccMag-meanFreq","WALKING",30,0.0483161700923077
"3541","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",1,0.119187142767959
"3542","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",2,0.0938321297617021
"3543","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",3,0.0439616686306122
"3544","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",4,0.101078170917778
"3545","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",5,-0.0137055065085106
"3546","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",6,0.106479482332292
"3547","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",7,0.00380298110638298
"3548","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",8,0.229144569581579
"3549","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",9,-0.0498273898880952
"3550","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",10,0.164428829157895
"3551","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",11,0.0316725683978261
"3552","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",12,0.078615024478587
"3553","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",13,0.0821411398170213
"3554","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",14,0.000464165078
"3555","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",15,-0.0581788548595238
"3556","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",16,0.0201391853085106
"3557","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",17,-0.0553633752984783
"3558","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",18,-0.0768405979909091
"3559","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",19,0.226461674461538
"3560","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",20,-0.102474919222222
"3561","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",21,0.0117020858033333
"3562","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",22,0.130782546102778
"3563","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",23,0.167846645746296
"3564","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",24,-0.0364416083527273
"3565","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",25,-0.17216563837931
"3566","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",26,-0.152993475556
"3567","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",27,0.0640204520170455
"3568","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",28,0.0406977206476087
"3569","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",29,0.0204223113808333
"3570","fBodyAccMag-meanFreq","WALKING_DOWNSTAIRS",30,-0.072482764933871
"3571","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",1,-0.0977433496415094
"3572","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",2,0.107680395229167
"3573","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",3,0.0238218745338983
"3574","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",4,-0.108017171661154
"3575","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",5,-0.020494853812766
"3576","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",6,-0.0140154345627451
"3577","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",7,-0.0892278153411765
"3578","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",8,0.207071289558293
"3579","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",9,-0.00195427494897959
"3580","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",10,0.0879049622851064
"3581","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",11,-0.137089383
"3582","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",12,-0.00111843704807692
"3583","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",13,-0.15090472406
"3584","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",14,-0.168723817533333
"3585","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",15,-0.0383017813479167
"3586","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",16,-0.0937396805764706
"3587","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",17,-0.184408514979167
"3588","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",18,-0.218615528237931
"3589","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",19,0.1670048042575
"3590","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",20,0.0274686447058824
"3591","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",21,0.029334838793617
"3592","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",22,0.29374477
"3593","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",23,-0.0111619282254902
"3594","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",24,-0.113727064838983
"3595","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",25,-0.273261579076923
"3596","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",26,-0.0172240385858182
"3597","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",27,-0.0126842499664706
"3598","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",28,0.0202047636666667
"3599","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",29,-0.145077640897959
"3600","fBodyAccMag-meanFreq","WALKING_UPSTAIRS",30,-0.312338030213846
"3601","fBodyAccMag-std","LAYING",1,-0.7983009404
"3602","fBodyAccMag-std","LAYING",2,-0.975121387916667
"3603","fBodyAccMag-std","LAYING",3,-0.968350217419355
"3604","fBodyAccMag-std","LAYING",4,-0.937187975962963
"3605","fBodyAccMag-std","LAYING",5,-0.962525369423077
"3606","fBodyAccMag-std","LAYING",6,-0.905373979824561
"3607","fBodyAccMag-std","LAYING",7,-0.910542462919231
"3608","fBodyAccMag-std","LAYING",8,-0.917257979425926
"3609","fBodyAccMag-std","LAYING",9,-0.921929738394
"3610","fBodyAccMag-std","LAYING",10,-0.944304974655172
"3611","fBodyAccMag-std","LAYING",11,-0.976037695614035
"3612","fBodyAccMag-std","LAYING",12,-0.942133255166667
"3613","fBodyAccMag-std","LAYING",13,-0.949431319193548
"3614","fBodyAccMag-std","LAYING",14,-0.859606047058823
"3615","fBodyAccMag-std","LAYING",15,-0.94550856
"3616","fBodyAccMag-std","LAYING",16,-0.958111895857143
"3617","fBodyAccMag-std","LAYING",17,-0.949042531690141
"3618","fBodyAccMag-std","LAYING",18,-0.987648484461539
"3619","fBodyAccMag-std","LAYING",19,-0.964056773975904
"3620","fBodyAccMag-std","LAYING",20,-0.9418940855
"3621","fBodyAccMag-std","LAYING",21,-0.944449070888889
"3622","fBodyAccMag-std","LAYING",22,-0.913267251263889
"3623","fBodyAccMag-std","LAYING",23,-0.958465695416667
"3624","fBodyAccMag-std","LAYING",24,-0.971063024027778
"3625","fBodyAccMag-std","LAYING",25,-0.651353241643836
"3626","fBodyAccMag-std","LAYING",26,-0.966576631710526
"3627","fBodyAccMag-std","LAYING",27,-0.980296339054054
"3628","fBodyAccMag-std","LAYING",28,-0.95756401875
"3629","fBodyAccMag-std","LAYING",29,-0.981599783623188
"3630","fBodyAccMag-std","LAYING",30,-0.964051810714286
"3631","fBodyAccMag-std","SITTING",1,-0.928444801702128
"3632","fBodyAccMag-std","SITTING",2,-0.955575602173913
"3633","fBodyAccMag-std","SITTING",3,-0.874626592115385
"3634","fBodyAccMag-std","SITTING",4,-0.9198157096
"3635","fBodyAccMag-std","SITTING",5,-0.925669291136364
"3636","fBodyAccMag-std","SITTING",6,-0.939547202909091
"3637","fBodyAccMag-std","SITTING",7,-0.88691563825
"3638","fBodyAccMag-std","SITTING",8,-0.93172124
"3639","fBodyAccMag-std","SITTING",9,-0.8691725114
"3640","fBodyAccMag-std","SITTING",10,-0.941511952777778
"3641","fBodyAccMag-std","SITTING",11,-0.948521986037736
"3642","fBodyAccMag-std","SITTING",12,-0.950647188823529
"3643","fBodyAccMag-std","SITTING",13,-0.938529931020408
"3644","fBodyAccMag-std","SITTING",14,-0.929193937222222
"3645","fBodyAccMag-std","SITTING",15,-0.941195938135593
"3646","fBodyAccMag-std","SITTING",16,-0.942588250115942
"3647","fBodyAccMag-std","SITTING",17,-0.9653996796875
"3648","fBodyAccMag-std","SITTING",18,-0.982226151578947
"3649","fBodyAccMag-std","SITTING",19,-0.952802277671233
"3650","fBodyAccMag-std","SITTING",20,-0.942151231515152
"3651","fBodyAccMag-std","SITTING",21,-0.974447593176471
"3652","fBodyAccMag-std","SITTING",22,-0.926798029822581
"3653","fBodyAccMag-std","SITTING",23,-0.927090118382353
"3654","fBodyAccMag-std","SITTING",24,-0.965852262058824
"3655","fBodyAccMag-std","SITTING",25,-0.961997268307692
"3656","fBodyAccMag-std","SITTING",26,-0.934587699141026
"3657","fBodyAccMag-std","SITTING",27,-0.970885296857143
"3658","fBodyAccMag-std","SITTING",28,-0.952281424444444
"3659","fBodyAccMag-std","SITTING",29,-0.971218019833333
"3660","fBodyAccMag-std","SITTING",30,-0.943543732580645
"3661","fBodyAccMag-std","STANDING",1,-0.982313804716981
"3662","fBodyAccMag-std","STANDING",2,-0.960519381481482
"3663","fBodyAccMag-std","STANDING",3,-0.921836076557377
"3664","fBodyAccMag-std","STANDING",4,-0.895340042142857
"3665","fBodyAccMag-std","STANDING",5,-0.886745170714286
"3666","fBodyAccMag-std","STANDING",6,-0.94456410754386
"3667","fBodyAccMag-std","STANDING",7,-0.93728796509434
"3668","fBodyAccMag-std","STANDING",8,-0.938628186322222
"3669","fBodyAccMag-std","STANDING",9,-0.940265546444444
"3670","fBodyAccMag-std","STANDING",10,-0.945048242954545
"3671","fBodyAccMag-std","STANDING",11,-0.981503969574468
"3672","fBodyAccMag-std","STANDING",12,-0.939741929016393
"3673","fBodyAccMag-std","STANDING",13,-0.970445378947368
"3674","fBodyAccMag-std","STANDING",14,-0.939799869833333
"3675","fBodyAccMag-std","STANDING",15,-0.950204045849057
"3676","fBodyAccMag-std","STANDING",16,-0.957173571923077
"3677","fBodyAccMag-std","STANDING",17,-0.975504840641026
"3678","fBodyAccMag-std","STANDING",18,-0.973264853561644
"3679","fBodyAccMag-std","STANDING",19,-0.964259110821918
"3680","fBodyAccMag-std","STANDING",20,-0.918651880273973
"3681","fBodyAccMag-std","STANDING",21,-0.960041844382022
"3682","fBodyAccMag-std","STANDING",22,-0.943739135238095
"3683","fBodyAccMag-std","STANDING",23,-0.955291356470588
"3684","fBodyAccMag-std","STANDING",24,-0.949522556376812
"3685","fBodyAccMag-std","STANDING",25,-0.970203660405405
"3686","fBodyAccMag-std","STANDING",26,-0.963909299324324
"3687","fBodyAccMag-std","STANDING",27,-0.967529105125
"3688","fBodyAccMag-std","STANDING",28,-0.923857158227848
"3689","fBodyAccMag-std","STANDING",29,-0.982247716
"3690","fBodyAccMag-std","STANDING",30,-0.921733233050847
"3691","fBodyAccMag-std","WALKING",1,-0.398032586842105
"3692","fBodyAccMag-std","WALKING",2,-0.577105211694915
"3693","fBodyAccMag-std","WALKING",3,-0.456373080862069
"3694","fBodyAccMag-std","WALKING",4,-0.651172628166667
"3695","fBodyAccMag-std","WALKING",5,-0.519636926071429
"3696","fBodyAccMag-std","WALKING",6,-0.421683093508772
"3697","fBodyAccMag-std","WALKING",7,-0.351706780526316
"3698","fBodyAccMag-std","WALKING",8,-0.360818978541667
"3699","fBodyAccMag-std","WALKING",9,-0.513891953269231
"3700","fBodyAccMag-std","WALKING",10,-0.370471943962264
"3701","fBodyAccMag-std","WALKING",11,-0.584455992033898
"3702","fBodyAccMag-std","WALKING",12,-0.4088962994
"3703","fBodyAccMag-std","WALKING",13,-0.438388953157895
"3704","fBodyAccMag-std","WALKING",14,-0.457490009491525
"3705","fBodyAccMag-std","WALKING",15,-0.458344792407407
"3706","fBodyAccMag-std","WALKING",16,-0.592150985098039
"3707","fBodyAccMag-std","WALKING",17,-0.565162507704918
"3708","fBodyAccMag-std","WALKING",18,-0.565563056964286
"3709","fBodyAccMag-std","WALKING",19,-0.324793406057692
"3710","fBodyAccMag-std","WALKING",20,-0.389934004313725
"3711","fBodyAccMag-std","WALKING",21,-0.438149791153846
"3712","fBodyAccMag-std","WALKING",22,-0.381399308043478
"3713","fBodyAccMag-std","WALKING",23,-0.407577515762712
"3714","fBodyAccMag-std","WALKING",24,-0.590265845517241
"3715","fBodyAccMag-std","WALKING",25,-0.632927475540541
"3716","fBodyAccMag-std","WALKING",26,-0.537183967118644
"3717","fBodyAccMag-std","WALKING",27,-0.550392604912281
"3718","fBodyAccMag-std","WALKING",28,-0.511573670555556
"3719","fBodyAccMag-std","WALKING",29,-0.393257505471698
"3720","fBodyAccMag-std","WALKING",30,-0.469852794923077
"3721","fBodyAccMag-std","WALKING_DOWNSTAIRS",1,-0.186530301073469
"3722","fBodyAccMag-std","WALKING_DOWNSTAIRS",2,-0.0214787881723404
"3723","fBodyAccMag-std","WALKING_DOWNSTAIRS",3,-0.233849422120408
"3724","fBodyAccMag-std","WALKING_DOWNSTAIRS",4,-0.263644030288889
"3725","fBodyAccMag-std","WALKING_DOWNSTAIRS",5,0.0428533623276596
"3726","fBodyAccMag-std","WALKING_DOWNSTAIRS",6,0.1446227570625
"3727","fBodyAccMag-std","WALKING_DOWNSTAIRS",7,0.0214440976893617
"3728","fBodyAccMag-std","WALKING_DOWNSTAIRS",8,-0.156141093578947
"3729","fBodyAccMag-std","WALKING_DOWNSTAIRS",9,0.0888671674047619
"3730","fBodyAccMag-std","WALKING_DOWNSTAIRS",10,-0.0616742840815789
"3731","fBodyAccMag-std","WALKING_DOWNSTAIRS",11,-0.137123060369565
"3732","fBodyAccMag-std","WALKING_DOWNSTAIRS",12,-0.105124972078261
"3733","fBodyAccMag-std","WALKING_DOWNSTAIRS",13,-0.210912766382979
"3734","fBodyAccMag-std","WALKING_DOWNSTAIRS",14,0.178684580868889
"3735","fBodyAccMag-std","WALKING_DOWNSTAIRS",15,0.153124178119048
"3736","fBodyAccMag-std","WALKING_DOWNSTAIRS",16,-0.0534137179170213
"3737","fBodyAccMag-std","WALKING_DOWNSTAIRS",17,-0.0618876767130435
"3738","fBodyAccMag-std","WALKING_DOWNSTAIRS",18,-0.344299434181818
"3739","fBodyAccMag-std","WALKING_DOWNSTAIRS",19,0.0828630624102564
"3740","fBodyAccMag-std","WALKING_DOWNSTAIRS",20,0.000242174637777778
"3741","fBodyAccMag-std","WALKING_DOWNSTAIRS",21,0.0791271386644444
"3742","fBodyAccMag-std","WALKING_DOWNSTAIRS",22,-0.0575202606055556
"3743","fBodyAccMag-std","WALKING_DOWNSTAIRS",23,-0.0453930349148148
"3744","fBodyAccMag-std","WALKING_DOWNSTAIRS",24,-0.175291708678182
"3745","fBodyAccMag-std","WALKING_DOWNSTAIRS",25,-0.359437080103448
"3746","fBodyAccMag-std","WALKING_DOWNSTAIRS",26,0.005749436614
"3747","fBodyAccMag-std","WALKING_DOWNSTAIRS",27,-0.071212004425
"3748","fBodyAccMag-std","WALKING_DOWNSTAIRS",28,-0.074058597676087
"3749","fBodyAccMag-std","WALKING_DOWNSTAIRS",29,-0.0330868111229167
"3750","fBodyAccMag-std","WALKING_DOWNSTAIRS",30,-0.178535173268548
"3751","fBodyAccMag-std","WALKING_UPSTAIRS",1,-0.416260101509434
"3752","fBodyAccMag-std","WALKING_UPSTAIRS",2,-0.36672824375
"3753","fBodyAccMag-std","WALKING_UPSTAIRS",3,-0.447994369152542
"3754","fBodyAccMag-std","WALKING_UPSTAIRS",4,-0.301005898461538
"3755","fBodyAccMag-std","WALKING_UPSTAIRS",5,-0.254091927148936
"3756","fBodyAccMag-std","WALKING_UPSTAIRS",6,-0.222161433666667
"3757","fBodyAccMag-std","WALKING_UPSTAIRS",7,-0.415307106666667
"3758","fBodyAccMag-std","WALKING_UPSTAIRS",8,-0.409282851707317
"3759","fBodyAccMag-std","WALKING_UPSTAIRS",9,-0.509929461428571
"3760","fBodyAccMag-std","WALKING_UPSTAIRS",10,-0.361437534680851
"3761","fBodyAccMag-std","WALKING_UPSTAIRS",11,-0.376027878888889
"3762","fBodyAccMag-std","WALKING_UPSTAIRS",12,-0.395285130961538
"3763","fBodyAccMag-std","WALKING_UPSTAIRS",13,-0.409065516363636
"3764","fBodyAccMag-std","WALKING_UPSTAIRS",14,-0.143253889222222
"3765","fBodyAccMag-std","WALKING_UPSTAIRS",15,-0.255659340833333
"3766","fBodyAccMag-std","WALKING_UPSTAIRS",16,-0.418924256078431
"3767","fBodyAccMag-std","WALKING_UPSTAIRS",17,-0.217393170604167
"3768","fBodyAccMag-std","WALKING_UPSTAIRS",18,-0.436218933448276
"3769","fBodyAccMag-std","WALKING_UPSTAIRS",19,-0.368253499
"3770","fBodyAccMag-std","WALKING_UPSTAIRS",20,-0.320241012294118
"3771","fBodyAccMag-std","WALKING_UPSTAIRS",21,-0.403357611702128
"3772","fBodyAccMag-std","WALKING_UPSTAIRS",22,-0.334126221428571
"3773","fBodyAccMag-std","WALKING_UPSTAIRS",23,-0.410047643333333
"3774","fBodyAccMag-std","WALKING_UPSTAIRS",24,-0.406283377627119
"3775","fBodyAccMag-std","WALKING_UPSTAIRS",25,-0.536120293230769
"3776","fBodyAccMag-std","WALKING_UPSTAIRS",26,-0.274226227272727
"3777","fBodyAccMag-std","WALKING_UPSTAIRS",27,-0.468707734509804
"3778","fBodyAccMag-std","WALKING_UPSTAIRS",28,-0.334626168823529
"3779","fBodyAccMag-std","WALKING_UPSTAIRS",29,-0.155993755897959
"3780","fBodyAccMag-std","WALKING_UPSTAIRS",30,-0.394508080769231
"3781","fBodyBodyAccJerkMag-mean","LAYING",1,-0.9333003608
"3782","fBodyBodyAccJerkMag-mean","LAYING",2,-0.985374114791667
"3783","fBodyBodyAccJerkMag-mean","LAYING",3,-0.975949597903226
"3784","fBodyBodyAccJerkMag-mean","LAYING",4,-0.96228712537037
"3785","fBodyBodyAccJerkMag-mean","LAYING",5,-0.977356379807692
"3786","fBodyBodyAccJerkMag-mean","LAYING",6,-0.948655471052632
"3787","fBodyBodyAccJerkMag-mean","LAYING",7,-0.968066259230769
"3788","fBodyBodyAccJerkMag-mean","LAYING",8,-0.961792852407407
"3789","fBodyBodyAccJerkMag-mean","LAYING",9,-0.9543205856
"3790","fBodyBodyAccJerkMag-mean","LAYING",10,-0.968561121551724
"3791","fBodyBodyAccJerkMag-mean","LAYING",11,-0.976940774561403
"3792","fBodyBodyAccJerkMag-mean","LAYING",12,-0.962448418666667
"3793","fBodyBodyAccJerkMag-mean","LAYING",13,-0.980754385967742
"3794","fBodyBodyAccJerkMag-mean","LAYING",14,-0.96798859627451
"3795","fBodyBodyAccJerkMag-mean","LAYING",15,-0.973681222777778
"3796","fBodyBodyAccJerkMag-mean","LAYING",16,-0.987514525142857
"3797","fBodyBodyAccJerkMag-mean","LAYING",17,-0.979687318732394
"3798","fBodyBodyAccJerkMag-mean","LAYING",18,-0.988548418307692
"3799","fBodyBodyAccJerkMag-mean","LAYING",19,-0.980621564096386
"3800","fBodyBodyAccJerkMag-mean","LAYING",20,-0.979695458088235
"3801","fBodyBodyAccJerkMag-mean","LAYING",21,-0.978444123888889
"3802","fBodyBodyAccJerkMag-mean","LAYING",22,-0.962654791527778
"3803","fBodyBodyAccJerkMag-mean","LAYING",23,-0.985905703888889
"3804","fBodyBodyAccJerkMag-mean","LAYING",24,-0.983108084305556
"3805","fBodyBodyAccJerkMag-mean","LAYING",25,-0.96008314739726
"3806","fBodyBodyAccJerkMag-mean","LAYING",26,-0.989138184473684
"3807","fBodyBodyAccJerkMag-mean","LAYING",27,-0.988098902567568
"3808","fBodyBodyAccJerkMag-mean","LAYING",28,-0.9734362485
"3809","fBodyBodyAccJerkMag-mean","LAYING",29,-0.993998275797101
"3810","fBodyBodyAccJerkMag-mean","LAYING",30,-0.969949269571429
"3811","fBodyBodyAccJerkMag-mean","SITTING",1,-0.985262126808511
"3812","fBodyBodyAccJerkMag-mean","SITTING",2,-0.983874698913043
"3813","fBodyBodyAccJerkMag-mean","SITTING",3,-0.965888891730769
"3814","fBodyBodyAccJerkMag-mean","SITTING",4,-0.9625007338
"3815","fBodyBodyAccJerkMag-mean","SITTING",5,-0.964440302272727
"3816","fBodyBodyAccJerkMag-mean","SITTING",6,-0.948348653636364
"3817","fBodyBodyAccJerkMag-mean","SITTING",7,-0.970954184166667
"3818","fBodyBodyAccJerkMag-mean","SITTING",8,-0.980932292391304
"3819","fBodyBodyAccJerkMag-mean","SITTING",9,-0.9530504408
"3820","fBodyBodyAccJerkMag-mean","SITTING",10,-0.985900801111111
"3821","fBodyBodyAccJerkMag-mean","SITTING",11,-0.975315331509434
"3822","fBodyBodyAccJerkMag-mean","SITTING",12,-0.971715268627451
"3823","fBodyBodyAccJerkMag-mean","SITTING",13,-0.988348535306122
"3824","fBodyBodyAccJerkMag-mean","SITTING",14,-0.972985342962963
"3825","fBodyBodyAccJerkMag-mean","SITTING",15,-0.984689437118644
"3826","fBodyBodyAccJerkMag-mean","SITTING",16,-0.983968635942029
"3827","fBodyBodyAccJerkMag-mean","SITTING",17,-0.99142725046875
"3828","fBodyBodyAccJerkMag-mean","SITTING",18,-0.990407075964912
"3829","fBodyBodyAccJerkMag-mean","SITTING",19,-0.983751646712329
